,end_sample,flux,freesound_id,id,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,rolloff,spectral_centroid_time,start_sample
36,469504,0.005036506491402785,,None_f36,0.016178075224161148,-655.114501953125,84.30763244628906,14.669181823730469,9.517236709594727,2.8933887481689453,31.729623794555664,51.25249481201172,30.914697647094727,30.502897262573242,24.278127670288086,22.77962875366211,19.23653793334961,19.202327728271484,464784__thenotoriousszin__linn-loop.wav,17347.818359375,2363.24951171875,463360
37,481280,0.0016827975278315337,,None_f37,0.0046453877635624094,-869.7625122070312,166.5247344970703,-4.636236190795898,-4.442893981933594,-1.8518218994140625,37.62754821777344,45.43762969970703,30.299671173095703,26.59396743774414,17.958911895751953,10.425067901611328,2.1841506958007812,-1.4344482421875,464784__thenotoriousszin__linn-loop.wav,13694.4072265625,228.22760009765625,469504
38,505344,0.0013396968232824446,,None_f38,0.004363689333834546,-946.955322265625,110.86903381347656,18.521881103515625,15.902557373046875,11.8399658203125,29.176284790039062,54.11376190185547,36.08211898803711,35.323184967041016,27.586734771728516,25.904033660888672,22.05380630493164,22.03084373474121,464784__thenotoriousszin__linn-loop.wav,8068.4140625,2352.24365234375,481280
39,517632,0.002518197987228632,,None_f39,0.008088799814383188,-818.44775390625,96.31128692626953,18.49951934814453,14.440519332885742,8.328468322753906,37.23917007446289,55.467193603515625,33.826148986816406,34.36869812011719,28.27718734741211,26.14116859436035,21.924110412597656,22.30132484436035,464784__thenotoriousszin__linn-loop.wav,15115.744140625,2462.056640625,505344
40,523776,0.00241365609690547,,None_f40,0.006037518382072449,-847.861328125,205.8052978515625,-6.880105972290039,-2.0754623413085938,1.1090316772460938,22.64167022705078,19.02936553955078,21.595264434814453,19.868896484375,6.106346130371094,2.1734657287597656,-5.08013916015625,-8.219367980957031,464784__thenotoriousszin__linn-loop.wav,14960.8330078125,1033.960693359375,517632
41,529408,0.0029212378642775798,,None_f41,0.007569810883565383,-678.5499877929688,-40.283729553222656,-3.7376537322998047,-1.1254463195800781,-1.1909637451171875,21.520898818969727,45.85749053955078,12.978158950805664,35.65447998046875,11.299564361572266,17.344663619995117,2.3056201934814453,0.4650402069091797,464784__thenotoriousszin__linn-loop.wav,5548.72119140625,6821.16259765625,523776
42,541696,0.0025197374634444714,,None_f42,0.008095426484942436,-819.4760131835938,96.54167175292969,18.567489624023438,14.470849990844727,8.398458480834961,37.28276443481445,55.51509094238281,33.83048629760742,34.40986251831055,28.302112579345703,26.164033889770508,21.928203582763672,22.383140563964844,464784__thenotoriousszin__linn-loop.wav,15183.9384765625,2460.441650390625,529408
43,553472,0.001376338788996572,,None_f43,0.0035483892197194305,-926.4078369140625,186.817626953125,-7.648767471313477,-4.884422302246094,-1.5576629638671875,35.30350112915039,14.153522491455078,28.105106353759766,19.944007873535156,10.969104766845703,3.0153732299804688,-1.3705825805664062,-4.921989440917969,464784__thenotoriousszin__linn-loop.wav,13141.9873046875,244.45236206054688,541696
44,565760,0.0019381603536506493,,None_f44,0.005695421869556109,-738.0245971679688,117.74317932128906,1.7826957702636719,3.476043701171875,8.541244506835938,-70.22813415527344,-3.614978790283203,-3.150533676147461,-11.690204620361328,-9.04176139831543,0.2610893249511719,2.564708709716797,5.144842147827148,464784__thenotoriousszin__linn-loop.wav,21705.44140625,1598.453369140625,553472
45,577536,0.0010693690375141475,,None_f45,0.002530289894860724,-956.05810546875,167.52706909179688,-26.612356185913086,-19.346832275390625,-19.273860931396484,20.64337158203125,-21.308422088623047,5.65484619140625,3.0843429565429688,-17.532615661621094,-18.121009826660156,-17.89629364013672,-27.26482391357422,464784__thenotoriousszin__linn-loop.wav,6466.12744140625,295.78271484375,565760
46,583680,0.004582769858340423,,None_f46,0.014255584528048834,-642.9388427734375,81.51896667480469,13.820989608764648,9.02573013305664,2.167377471923828,30.075992584228516,50.219024658203125,30.289234161376953,30.687719345092773,23.353466033935547,22.548032760620117,18.674102783203125,18.358806610107422,464784__thenotoriousszin__linn-loop.wav,14594.708984375,2906.86669921875,577536
47,589824,0.005000999507804711,,None_f47,0.016025425245364506,-662.4757690429688,85.38209533691406,15.027814865112305,9.563436508178711,3.135080337524414,32.42686462402344,51.867576599121094,31.413293838500977,30.691848754882812,24.612075805664062,22.810400009155273,19.436246871948242,19.57297134399414,464784__thenotoriousszin__linn-loop.wav,17954.435546875,2266.6630859375,583680
48,601600,0.0016633958920188572,,None_f48,0.004573760797148166,-870.7254028320312,166.27578735351562,-4.6294403076171875,-4.449161529541016,-1.8174591064453125,37.637603759765625,45.47965621948242,30.418766021728516,26.647960662841797,18.016407012939453,10.49983024597168,2.254749298095703,-1.3902740478515625,464784__thenotoriousszin__linn-loop.wav,13997.7705078125,225.4011688232422,589824
49,607744,0.004735931133230527,,None_f49,0.014897612233956655,-644.078857421875,82.23414611816406,14.105854034423828,9.320409774780273,2.5467891693115234,30.474517822265625,50.36928939819336,30.374483108520508,30.89813232421875,23.690187454223633,22.82173728942871,18.928119659423828,18.61161994934082,464784__thenotoriousszin__linn-loop.wav,14713.1611328125,2819.9951171875,601600
50,613888,0.005226441969474156,,None_f50,0.017000811795393627,-663.8388671875,85.65213012695312,15.148372650146484,9.683622360229492,3.2438507080078125,32.63091278076172,51.887149810791016,31.51318359375,30.794584274291992,24.658836364746094,22.89664077758789,19.385536193847656,19.681194305419922,464784__thenotoriousszin__linn-loop.wav,21260.3203125,2189.470703125,607744
51,625664,0.002239296455746112,,None_f51,0.006812222625898278,-736.2679443359375,74.65887451171875,-0.1425018310546875,-3.166330337524414,-4.650318145751953,49.282657623291016,39.909934997558594,31.32118797302246,22.697757720947266,14.535055160522461,5.101118087768555,4.549079895019531,-2.870035171508789,464784__thenotoriousszin__linn-loop.wav,11357.388671875,2374.39990234375,613888
52,649728,0.001339827446227378,,None_f52,0.0043642600166036724,-948.7693481445312,111.43333435058594,18.57323455810547,15.935688018798828,12.002674102783203,28.868053436279297,54.079193115234375,36.13025665283203,35.313629150390625,27.62320327758789,25.919841766357422,22.108287811279297,22.071434020996094,464784__thenotoriousszin__linn-loop.wav,8026.26220703125,2352.236572265625,625664
53,662016,0.0026416191831231117,,None_f53,0.008624417086442312,-824.1923217773438,97.53256225585938,18.859477996826172,14.685663223266602,8.728668212890625,37.465641021728516,55.673919677734375,33.92081832885742,34.518707275390625,28.591651916503906,26.291683197021484,22.046432495117188,22.593036651611328,464784__thenotoriousszin__linn-loop.wav,21631.86328125,2376.369873046875,649728
54,668160,0.0037327768901983895,,None_f54,0.010829200347264608,-594.7405395507812,50.90399169921875,-2.469165802001953,-5.044757843017578,-6.365440368652344,39.6610107421875,28.00423812866211,20.09828758239746,11.154962539672852,4.761116027832031,-5.831329345703125,-5.4774274826049805,-7.511146545410156,464784__thenotoriousszin__linn-loop.wav,8801.3349609375,2827.703125,662016
55,673792,0.002928702330047434,,None_f55,0.007595741613344712,-687.9697875976562,-38.7220573425293,-4.076353073120117,-1.125986099243164,-1.1165027618408203,23.186298370361328,47.13731002807617,13.727945327758789,36.136653900146484,11.639022827148438,17.424673080444336,2.481578826904297,0.42999839782714844,464784__thenotoriousszin__linn-loop.wav,5619.2060546875,6787.18701171875,668160
56,686080,0.0025421298729876676,,None_f56,0.008191974833607674,-825.0712280273438,97.70430755615234,18.901386260986328,14.73792839050293,8.792612075805664,37.50146484375,55.695945739746094,33.959938049316406,34.520286560058594,28.680038452148438,26.31090545654297,22.079769134521484,22.584211349487305,464784__thenotoriousszin__linn-loop.wav,17021.587890625,2423.729736328125,673792
57,697856,0.0013542404479306676,,None_f57,0.003472255299920621,-927.6783447265625,186.38323974609375,-7.645143508911133,-5.158660888671875,-1.5094757080078125,35.531497955322266,14.131153106689453,28.526493072509766,19.93206787109375,11.04703140258789,3.0405654907226562,-1.553985595703125,-4.5340118408203125,464784__thenotoriousszin__linn-loop.wav,15516.458984375,568.8036499023438,686080
58,710144,0.002078490797430277,,None_f58,0.006254694735010465,-742.5639038085938,117.68729400634766,1.8748397827148438,3.536762237548828,8.599407196044922,-70.40603637695312,-3.405323028564453,-2.8645401000976562,-11.572677612304688,-8.891551971435547,0.3188018798828125,2.634368896484375,5.201541900634766,464784__thenotoriousszin__linn-loop.wav,21728.76953125,1528.7034912109375,697856
59,721920,0.0018272071104982624,,None_f59,0.005187223139016524,-760.135009765625,47.42009735107422,-18.32539176940918,-19.949983596801758,-19.767473220825195,23.572681427001953,14.299903869628906,6.045572280883789,-1.1389904022216797,-8.315399169921875,-17.045774459838867,-16.195802688598633,-22.469514846801758,464784__thenotoriousszin__linn-loop.wav,3243.363037109375,2965.888916015625,710144
60,728064,0.004594154345492522,,None_f60,0.014303058385848999,-651.85888671875,82.768798828125,14.347288131713867,9.233575820922852,2.4909305572509766,30.93412208557129,50.94316864013672,30.927209854125977,31.025371551513672,23.820945739746094,22.731761932373047,18.95710563659668,18.816082000732422,464784__thenotoriousszin__linn-loop.wav,14652.140625,2893.6591796875,721920
61,733696,0.0051081661473621025,,None_f61,0.016006651249798862,-648.6785888671875,84.71244812011719,14.770374298095703,8.961454391479492,2.587686538696289,31.854963302612305,51.43632888793945,31.04082679748535,30.240299224853516,24.262266159057617,22.305482864379883,18.999019622802734,19.261154174804688,464784__thenotoriousszin__linn-loop.wav,15972.642578125,2368.01611328125,728064
62,745984,0.0018251089689632256,,None_f62,0.00525473306576411,-867.7225952148438,168.01597595214844,-4.575920104980469,-4.253185272216797,-1.7909889221191406,37.716522216796875,45.02717590332031,29.495372772216797,26.099029541015625,17.446025848388672,9.887247085571289,1.7977256774902344,-1.6319808959960938,464784__thenotoriousszin__linn-loop.wav,13807.49609375,797.9937133789062,733696
63,752128,0.004727788269519806,,None_f63,0.014863298585017523,-652.9951782226562,83.51982116699219,14.643671035766602,9.541231155395508,2.8885536193847656,31.340883255004883,51.075401306152344,30.989744186401367,31.22398567199707,24.154342651367188,22.990571975708008,19.195676803588867,19.057348251342773,464784__thenotoriousszin__linn-loop.wav,15581.80859375,2792.8544921875,745984
64,757760,0.005132726308974353,,None_f64,0.01610986211083152,-650.1373291015625,84.94451904296875,14.887901306152344,9.063941955566406,2.689271926879883,32.06151580810547,51.47949981689453,31.162961959838867,30.322168350219727,24.264663696289062,22.370927810668945,18.930133819580078,19.382953643798828,464784__thenotoriousszin__linn-loop.wav,15988.3056640625,2358.789794921875,752128
65,770048,0.002435978502035141,,None_f65,0.00773688405752182,-717.56201171875,73.04345703125,0.43796348571777344,-2.9330310821533203,-4.536136627197266,51.95718765258789,39.593360900878906,30.393930435180664,20.532194137573242,13.040010452270508,3.1431541442871094,3.0210113525390625,-2.639863967895508,464784__thenotoriousszin__linn-loop.wav,10586.2255859375,2229.0322265625,757760
66,794112,0.0013403561204037768,,None_f66,0.0043665671602208566,-950.4788208007812,111.95347595214844,18.612079620361328,15.964229583740234,12.15542984008789,28.56378936767578,54.04178237915039,36.16560745239258,35.310997009277344,27.640789031982422,25.937400817871094,22.152538299560547,22.116012573242188,464784__thenotoriousszin__linn-loop.wav,9021.412109375,2370.580078125,770048
67,805888,0.002473170342652694,,None_f67,0.007782152165537295,-820.671630859375,97.83309936523438,19.052806854248047,14.725048065185547,8.862499237060547,37.822975158691406,55.78592300415039,33.93946075439453,34.45209503173828,28.76458740234375,26.31117057800293,22.141963958740234,22.83698272705078,464784__thenotoriousszin__linn-loop.wav,9600.87890625,2487.41259765625,794112
68,812544,0.004021047113033442,,None_f68,0.012294392173106853,-582.825927734375,55.960689544677734,-2.169095993041992,-5.325340270996094,-6.222822189331055,46.18132019042969,28.7038631439209,19.337848663330078,8.900228500366211,3.9443492889404297,-6.346675872802734,-5.977750778198242,-6.960575103759766,464784__thenotoriousszin__linn-loop.wav,7130.2177734375,2516.243896484375,805888
69,818176,0.0030096088620749388,,None_f69,0.007878233085979115,-697.7138061523438,-36.952064514160156,-4.528532028198242,-1.221527099609375,-1.0814342498779297,24.947622299194336,48.388946533203125,14.404680252075195,36.57356262207031,11.995485305786133,17.56607437133789,2.728351593017578,0.3886241912841797,464784__thenotoriousszin__linn-loop.wav,10310.3623046875,6705.60986328125,812544
70,830464,0.002521277560542027,,None_f70,0.008102058122555414,-830.467529296875,98.90447235107422,19.191993713378906,14.962818145751953,9.171249389648438,37.687652587890625,55.88404083251953,34.05655288696289,34.6435546875,28.998611450195312,26.431310653686523,22.170650482177734,22.770055770874023,464784__thenotoriousszin__linn-loop.wav,17567.140625,2332.0859375,818176
71,842240,0.0014238496837408645,,None_f71,0.00371348112821579,-928.778564453125,185.84365844726562,-7.661966323852539,-5.2308349609375,-1.544342041015625,35.86459732055664,14.144290924072266,28.57907485961914,20.088058471679688,11.106937408447266,3.1236801147460938,-1.4867477416992188,-4.475921630859375,464784__thenotoriousszin__linn-loop.wav,21767.236328125,713.0150756835938,830464
72,854528,0.0020637105529507003,,None_f72,0.006195167079567909,-747.0724487304688,117.70881652832031,1.9545173645019531,3.6352195739746094,8.584657669067383,-70.59991455078125,-3.0960655212402344,-2.6287879943847656,-11.364181518554688,-8.783361434936523,0.414581298828125,2.7049331665039062,5.250234603881836,464784__thenotoriousszin__linn-loop.wav,21723.38671875,1514.641357421875,842240
73,866304,0.0018193425367707791,,None_f73,0.005157327198463938,-764.422607421875,47.53878402709961,-18.488975524902344,-20.064279556274414,-19.816099166870117,22.97752571105957,14.016958236694336,5.7713623046875,-1.1897392272949219,-8.386161804199219,-17.008235931396484,-16.114803314208984,-22.591779708862305,464784__thenotoriousszin__linn-loop.wav,4389.4013671875,3201.24609375,854528
74,871936,0.004773294045166535,,None_f74,0.014616444706916809,-637.41748046875,82.28173828125,14.060413360595703,8.642961502075195,2.0006370544433594,30.42943572998047,50.56114959716797,30.59469223022461,30.614154815673828,23.48883056640625,22.273073196411133,18.57952308654785,18.52727699279785,464784__thenotoriousszin__linn-loop.wav,13149.333984375,2609.279296875,866304
75,878080,0.004851677765448888,,None_f75,0.015387521435817083,-603.0350952148438,76.98056030273438,11.992801666259766,8.518324851989746,1.3208293914794922,27.07038116455078,47.29716110229492,27.504886627197266,28.874013900756836,21.52170753479004,21.778167724609375,17.6446590423584,16.838939666748047,464784__thenotoriousszin__linn-loop.wav,15825.8916015625,2543.991943359375,871936
