,end_sample,flux,freesound_id,id,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,rolloff,spectral_centroid_time,start_sample
21,10304,0.0012088422634586784,222175,222175_f0,0.0028496882560090247,-816.9744873046875,-73.56094360351562,9.456056594848633,-12.283683776855469,8.09579086303711,-117.27822875976562,0.15679168701171875,10.310592651367188,39.85216522216797,8.327920913696289,12.37847900390625,17.00002098083496,22.0755672454834,files/222175_2385996-hq.ogg,5194.15234375,2879.225341796875,0
22,12608,0.001059114933013916,222177,222177_f0,0.0025564864807322545,-849.4844970703125,-72.33172607421875,4.602180480957031,-11.790454864501953,6.654726028442383,-114.24604797363281,2.449857711791992,11.91823959350586,42.517921447753906,7.064670562744141,12.36905288696289,16.096572875976562,21.636199951171875,files/222177_2385996-hq.ogg,4596.4462890625,2907.117919921875,0
23,13504,0.0009376461754477984,222178,222178_f0,0.0022227442095065003,-909.0128784179688,-61.542808532714844,1.5216102600097656,-14.268928527832031,7.053798675537109,-113.77667236328125,10.95602035522461,15.692222595214844,45.0881462097168,5.406780242919922,2.4029808044433594,12.35916519165039,18.015378952026367,files/222178_2385996-hq.ogg,3832.58154296875,2515.289306640625,0
24,10816,0.0015669068288520949,222179,222179_f0,0.004101479547263602,-809.58935546875,-65.49990844726562,13.74461555480957,-17.976924896240234,4.221529006958008,-120.03640747070312,-6.313392639160156,7.776187896728516,26.225805282592773,12.74616813659668,20.709306716918945,8.511301040649414,26.7028865814209,files/222179_2385996-hq.ogg,4589.41748046875,2887.732666015625,0
25,10560,0.001080821319059892,222180,222180_f0,0.002473295457435377,-781.466552734375,5.963554382324219,2.41455078125,-5.779138565063477,5.973701477050781,-65.62049865722656,48.6496696472168,45.15410614013672,52.036136627197266,36.84153366088867,18.92243003845215,18.30315399169922,27.484994888305664,files/222180_2385996-hq.ogg,5258.25341796875,2867.741943359375,0
26,9024,0.0010920017957687378,222181,222181_f0,0.0023771414520047237,-797.7644653320312,-63.70431900024414,8.797819137573242,-10.157447814941406,4.405097961425781,-121.69061279296875,-5.878131866455078,9.888294219970703,25.700218200683594,13.694690704345703,25.872276306152344,3.6994075775146484,23.873214721679688,files/222181_2385996-hq.ogg,5921.2177734375,3068.086669921875,0
27,9728,0.001856039817395963,222182,222182_f0,0.00496403716112438,-744.9483642578125,-75.121337890625,2.328960418701172,-15.216968536376953,5.151638031005859,-110.8624496459961,8.872861862182617,10.31290054321289,34.84962844848633,9.563423156738281,12.293119430541992,9.608030319213867,15.193745613098145,files/222182_2385996-hq.ogg,5769.224609375,3149.955322265625,0
28,11328,0.0015467738701125324,222183,222183_f0,0.004094907119449249,-801.6555786132812,-84.36914825439453,7.043378829956055,-11.804351806640625,4.156862258911133,-123.6110610961914,4.902988433837891,12.004981994628906,31.039196014404297,19.45616912841797,10.600309371948242,18.707063674926758,27.19940948486328,files/222183_2385996-hq.ogg,4831.64990234375,3080.90673828125,0
29,122432,2.2895945751162267e-05,222191,222191_f0,3.2505794572880054e-05,-1116.883056640625,28.283153533935547,-3.3561668395996094,0.871978759765625,6.263740539550781,22.349945068359375,14.207584381103516,5.7931976318359375,-1.2188186645507812,-5.870819091796875,-8.003089904785156,-7.99224853515625,-6.3389129638671875,files/222191_2385996-hq.ogg,15049.45703125,362.082763671875,0
30,53824,3.544254035785281e-05,222206,222206_f0,4.414638214247405e-05,-1118.4019775390625,25.019878387451172,12.844600677490234,8.180519104003906,4.074897766113281,16.60748291015625,6.743579864501953,-0.4474639892578125,-2.3219223022460938,1.1209602355957031,7.409845352172852,12.976306915283203,15.010309219360352,files/222206_2385996-hq.ogg,12474.2294921875,380.656982421875,0
31,90560,0.00016829431478210556,222212,222212_f0,0.00042490466323421195,-1054.9691162109375,77.22473907470703,-16.580602645874023,-24.789794921875,-25.357723236083984,6.9774169921875,-14.976451873779297,9.114456176757812,24.956436157226562,15.105976104736328,3.562255859375,1.0371932983398438,-4.548866271972656,files/222212_2385996-hq.ogg,2567.333984375,759.6607055664062,0
32,116672,7.078962965581813e-05,222214,222214_f0,0.0001451202427628141,-1100.034423828125,44.26536178588867,-3.851604461669922,-12.284744262695312,-15.117855072021484,21.92138671875,3.153369903564453,-1.958221435546875,4.262565612792969,12.558399200439453,15.958826065063477,13.141986846923828,5.775224685668945,files/222214_2385996-hq.ogg,2234.0859375,791.6665649414062,0
33,104384,7.145421078130557e-05,222215,222215_f0,0.00014149231789376676,-1107.997802734375,36.9649772644043,-0.3199729919433594,-6.8002471923828125,-9.52853012084961,22.49462890625,8.042835235595703,0.8732147216796875,2.5736312866210938,8.995380401611328,13.965387344360352,13.50357437133789,7.694253921508789,files/222215_2385996-hq.ogg,1977.852294921875,721.017333984375,0
34,61760,7.464894204559722e-05,222227,222227_f0,0.00012551400173513384,-1061.955322265625,83.87653350830078,1.5289573669433594,-5.034385681152344,-10.445201873779297,29.52792739868164,-16.548412322998047,-29.38766098022461,-14.162254333496094,6.402973175048828,15.830293655395508,13.81412124633789,7.739595413208008,files/222227_2385996-hq.ogg,5178.04931640625,655.8822631835938,0
35,66240,0.0005847641235388419,222234,222234_f0,0.002027379832981865,-848.1041870117188,11.207584381103516,5.172271728515625,4.893070220947266,-11.712615966796875,-48.163421630859375,42.89265441894531,-6.1249847412109375,-0.7557640075683594,-28.152393341064453,-1.134552001953125,-22.380897521972656,-6.669441223144531,files/222234_2385996-hq.ogg,3961.004150390625,2989.250732421875,0
36,47680,0.0007849353271842803,222235,222235_f0,0.002689749122466017,-752.6079711914062,7.688663482666016,-3.8680953979492188,7.972209930419922,-6.480180740356445,-53.34218215942383,36.64295959472656,-11.478639602661133,3.609050750732422,-27.146398544311523,-11.095603942871094,-24.623191833496094,-7.544425964355469,files/222235_2385996-hq.ogg,5511.22802734375,3140.180908203125,0
37,68928,0.000540017970978605,222236,222236_f0,0.001847062380975778,-824.108154296875,25.538414001464844,-4.647823333740234,-1.6620140075683594,-9.928991317749023,-50.947242736816406,35.480281829833984,-12.789878845214844,-0.36407470703125,-24.98145294189453,-7.013618469238281,-20.659841537475586,2.0638427734375,files/222236_2385996-hq.ogg,4541.9921875,2762.783447265625,0
38,137216,0.0001941565146197134,222238,222238_f0,0.0005927086988491799,-941.2290649414062,8.930400848388672,17.285930633544922,-0.18890762329101562,2.6657943725585938,-105.72959899902344,15.036067962646484,-16.417972564697266,13.068496704101562,18.065387725830078,16.9780330657959,9.074085235595703,9.118616104125977,files/222238_2385996-hq.ogg,4891.9296875,3923.46923828125,0
39,180672,0.00014944798423599528,222240,222240_f0,0.00045831031170965637,-986.7462158203125,26.994976043701172,8.691295623779297,-4.9464569091796875,-12.59359359741211,-87.71580505371094,10.520923614501953,2.093475341796875,7.052040100097656,30.22942352294922,9.13981819152832,6.831905364990234,10.514177322387695,files/222240_2385996-hq.ogg,3676.85107421875,3867.752685546875,0
40,197184,0.00016838726150799943,222241,222241_f0,0.0005540013197218199,-975.8438110351562,20.613338470458984,18.61941146850586,12.512176513671875,5.858909606933594,-96.54167175292969,0.3510322570800781,-10.185256958007812,13.251602172851562,25.055076599121094,6.986352920532227,5.479885101318359,6.669519424438477,files/222241_2385996-hq.ogg,3493.526611328125,4115.0673828125,0
41,175808,0.0001442342573484595,222242,222242_f0,0.0004329770358640756,-984.2200317382812,20.179439544677734,15.850017547607422,-3.5946273803710938,-1.1603546142578125,-91.76889038085938,7.685596466064453,-5.9957275390625,-2.70220947265625,18.078022003173828,14.676370620727539,10.893131256103516,15.262414932250977,files/222242_2385996-hq.ogg,3761.770751953125,4241.34130859375,0
42,218176,4.634742829134542e-05,222245,222245_f0,0.00010178147889750205,-1071.7728271484375,8.21426010131836,12.876850128173828,3.0392494201660156,0.7876968383789062,-39.91011428833008,11.061664581298828,13.88909912109375,10.98944091796875,8.41946792602539,-5.644966125488281,-2.8738327026367188,11.466928482055664,files/222245_2385996-hq.ogg,4284.072265625,4214.3876953125,0
43,58944,0.00048584056599520705,222250,222250_f0,0.0015200265196842686,-841.5306396484375,1.4288711547851562,1.5317955017089844,-1.9881477355957031,-11.705930709838867,-90.34855651855469,19.035369873046875,-25.057395935058594,22.846050262451172,1.3174171447753906,10.275901794433594,-10.371793746948242,1.8488197326660156,files/222250_2385996-hq.ogg,4669.76806640625,4473.61083984375,0
44,97216,0.00025480838493738934,222252,222252_f0,0.0007588522774832589,-918.2566528320312,15.482906341552734,3.478466033935547,-14.001296997070312,0.03340911865234375,-101.82383728027344,29.671627044677734,-11.330978393554688,16.393539428710938,14.224185943603516,5.47320556640625,-0.25714874267578125,9.192903518676758,files/222252_2385996-hq.ogg,5487.60693359375,4076.819580078125,0
45,78784,0.0004922928701659512,222253,222253_f0,0.0017075308157504816,-819.02294921875,0.846435546875,-6.3423919677734375,-14.4447021484375,-16.214811325073242,-106.7212142944336,20.601707458496094,-31.90701675415039,17.324798583984375,6.244728088378906,17.773054122924805,-6.9040069580078125,16.76682472229004,files/222253_2385996-hq.ogg,6199.9619140625,4151.935546875,0
46,33856,0.000507715124714352,222254,222254_f0,0.0013353867431669469,-849.9893798828125,-6.0266265869140625,1.7917709350585938,-6.577472686767578,-4.826650619506836,-45.924259185791016,11.940849304199219,-1.00579833984375,10.574039459228516,-11.839107513427734,-14.816181182861328,-24.349842071533203,-0.8917694091796875,files/222254_2385996-hq.ogg,3441.50634765625,5332.45458984375,0
47,39616,0.00040673420001694,222255,222255_f0,0.0010465316125379818,-902.5614013671875,-6.6875,3.464031219482422,-4.091041564941406,-3.744415283203125,-43.715206146240234,19.506771087646484,0.03990936279296875,16.8035945892334,4.9428863525390625,-4.8035125732421875,-28.224809646606445,-7.8561859130859375,files/222255_2385996-hq.ogg,2937.773681640625,5149.14111328125,0
48,41024,0.0003781385847633231,222256,222256_f0,0.000960473337337119,-911.1939086914062,-11.038986206054688,-3.737058639526367,-5.9279022216796875,-6.210504531860352,-31.65645980834961,18.448822021484375,4.341087341308594,24.775848388671875,9.732368469238281,-3.9845123291015625,-23.898216247558594,-8.425888061523438,files/222256_2385996-hq.ogg,3023.456298828125,5242.38671875,0
49,56768,0.0002418850058229827,222258,222258_f0,0.0005894286522333087,-1022.8619384765625,1.239288330078125,5.6148681640625,-1.7562065124511719,-1.8262481689453125,-42.60387420654297,27.98202896118164,17.705490112304688,20.490772247314453,5.031951904296875,5.222084045410156,-26.794307708740234,-16.20611572265625,files/222258_2385996-hq.ogg,1956.9097900390625,5360.84033203125,0
50,38464,0.00044546751135002554,222259,222259_f0,0.0011703938295361206,-880.6458129882812,-9.023414611816406,1.1529350280761719,-2.483489990234375,-4.90831184387207,-47.02605438232422,17.244274139404297,3.893901824951172,17.20555877685547,-6.889902114868164,-16.533245086669922,-22.874435424804688,-2.4080352783203125,files/222259_2385996-hq.ogg,3117.48681640625,5227.63134765625,0
51,153152,0.0001916857479109806,222261,222261_f0,0.0006048004347262799,-1015.0404052734375,40.52029037475586,18.69869613647461,15.757036209106445,6.741233825683594,-47.102596282958984,4.661334991455078,-9.357925415039062,-14.620361328125,-7.588325500488281,-2.9590072631835938,3.648754119873047,6.661130905151367,files/222261_2385996-hq.ogg,1647.9442138671875,4540.58154296875,0
52,197952,5.488262433200988e-05,222262,222262_f0,0.00012350174897394635,-1072.25390625,22.103618621826172,7.530193328857422,18.727693557739258,18.351913452148438,-2.1083831787109375,21.604480743408203,1.2109832763671875,-7.987968444824219,-18.822952270507812,-3.90325927734375,-7.363361358642578,-9.888130187988281,files/222262_2385996-hq.ogg,3333.047607421875,4296.248046875,0
53,192576,9.674053724598908e-05,222263,222263_f0,0.00026150508828636974,-970.5942993164062,25.723339080810547,31.887157440185547,19.62941551208496,15.026054382324219,-65.94109344482422,1.7482643127441406,-38.14846420288086,-16.240516662597656,-9.824462890625,1.118743896484375,6.458057403564453,26.170066833496094,files/222263_2385996-hq.ogg,6422.12353515625,3000.270263671875,0
54,188736,8.121672000833268e-05,222264,222264_f0,0.00020545446173382355,-989.3681640625,47.27683639526367,33.2525749206543,19.72566032409668,11.267078399658203,-58.088008880615234,-7.268459320068359,-32.35526657104492,-18.309112548828125,-3.151805877685547,-17.091461181640625,-1.9928359985351562,26.270051956176758,files/222264_2385996-hq.ogg,6907.017578125,2749.603759765625,0
55,202944,7.45149553104065e-05,222265,222265_f0,0.00018763513980096764,-1006.426513671875,35.60187911987305,32.82270431518555,15.001518249511719,10.784065246582031,-62.51420974731445,2.621723175048828,-18.924068450927734,-21.740447998046875,-0.8472404479980469,-16.758499145507812,1.2112808227539062,36.45317077636719,files/222265_2385996-hq.ogg,6149.005859375,2687.921142578125,0
56,279744,6.581877331198067e-05,222266,222266_f0,0.0001772096816529619,-1029.2860107421875,40.6340446472168,26.011775970458984,20.651506423950195,8.907310485839844,-52.6053581237793,-1.3877067565917969,-1.4342193603515625,-20.119285583496094,-7.036346435546875,-11.864021301269531,4.991611480712891,29.10898780822754,files/222266_2385996-hq.ogg,5438.03271484375,2779.166748046875,0
57,146368,3.289105228112158e-05,222267,222267_f0,5.612236003350315e-05,-1064.16015625,42.6467399597168,30.97884750366211,19.453378677368164,17.02050018310547,-23.01638412475586,-8.860485076904297,-1.0484771728515625,-12.122062683105469,-10.16412353515625,-7.0831298828125,6.456790924072266,30.769357681274414,files/222267_2385996-hq.ogg,12711.1357421875,2704.5693359375,0
58,167616,3.800881687308505e-05,222268,222268_f0,7.133658103425796e-05,-1057.2838134765625,35.28330612182617,29.314144134521484,20.739137649536133,18.230857849121094,-30.256328582763672,0.6736030578613281,-5.508209228515625,-19.678016662597656,-5.811248779296875,-7.65966796875,2.3204994201660156,29.602128982543945,files/222268_2385996-hq.ogg,7975.833984375,3351.95947265625,0
59,126784,3.107281374486031e-05,222269,222269_f0,4.9525844605507e-05,-1051.3343505859375,26.826000213623047,39.5113639831543,19.76573371887207,9.523460388183594,-37.57149887084961,5.540821075439453,-6.579864501953125,-13.1419677734375,0.2910041809082031,-7.5012054443359375,-0.19440460205078125,29.388925552368164,files/222269_2385996-hq.ogg,12380.61328125,2968.493408203125,0
60,180736,7.129944438805998e-05,222270,222270_f0,0.00017003198985337536,-992.3666381835938,17.503215789794922,-8.824098587036133,-14.999549865722656,-5.3889617919921875,-84.67193603515625,7.576618194580078,-8.735671997070312,4.158943176269531,19.54153823852539,9.950998306274414,10.003185272216797,-1.1766433715820312,files/222270_2385996-hq.ogg,9450.1396484375,2929.343994140625,0
61,165376,0.0001006721296915698,222272,222272_f0,0.0002619262680918809,-976.4671020507812,18.087688446044922,-15.253396987915039,-28.994335174560547,1.1536788940429688,-82.5322265625,13.52316665649414,-6.88616943359375,9.2227783203125,19.24612808227539,14.013460159301758,1.8446807861328125,-2.8717041015625,files/222272_2385996-hq.ogg,8393.3330078125,3248.67431640625,0
62,166912,0.00014547483732729602,222273,222273_f0,0.0004303101564477558,-945.21630859375,-8.063831329345703,-15.872930526733398,-18.340133666992188,-3.4329147338867188,-90.855712890625,11.71713638305664,-23.864601135253906,24.83968734741211,17.396892547607422,20.621580123901367,5.260997772216797,2.9146270751953125,files/222273_2385996-hq.ogg,6961.34326171875,3783.6015625,0
63,104448,0.00010968364921270633,222276,222276_f0,0.0002513137445145962,-959.13818359375,-28.371849060058594,16.393333435058594,12.583946228027344,10.384929656982422,-60.79303741455078,17.12820053100586,-2.5800437927246094,8.511741638183594,-15.378976821899414,8.037700653076172,2.169139862060547,19.062074661254883,files/222276_2385996-hq.ogg,6358.47802734375,4834.41455078125,0
64,160768,0.00015868107746740815,222278,222278_f0,0.00047732215778083556,-977.7675170898438,24.347637176513672,11.629772186279297,1.4389266967773438,-0.578277587890625,-97.62904357910156,2.898822784423828,-7.84344482421875,1.4282608032226562,25.34754180908203,15.203546524047852,14.319660186767578,9.701959609985352,files/222278_2385996-hq.ogg,3697.973388671875,3778.32958984375,0
65,150528,0.00010375959203154051,222279,222279_f0,0.0002641604617744887,-946.6486206054688,13.390605926513672,1.7133140563964844,-5.276741027832031,-6.824403762817383,-57.2092170715332,11.949542999267578,-4.694004058837891,7.630224227905273,0.590484619140625,-6.292194366455078,-17.8171443939209,5.524816513061523,files/222279_2385996-hq.ogg,7376.416015625,4230.2998046875,0
66,152576,0.00016712152317866383,222282,222282_f0,0.0005026303681751226,-969.7720947265625,24.09237289428711,11.86983871459961,0.1633758544921875,-0.45546722412109375,-100.30320739746094,4.066120147705078,-9.667739868164062,2.8057937622070312,24.95685577392578,15.426286697387695,14.51541519165039,9.265848159790039,files/222282_2385996-hq.ogg,3885.251220703125,3779.781494140625,0
67,54784,0.0006303648664572529,222284,222284_f0,0.002101820484500065,-813.03125,-96.34257507324219,7.3548126220703125,10.89628791809082,10.456281661987305,-61.336402893066406,16.597761154174805,4.378471374511719,7.563190460205078,-17.0816707611084,9.102859497070312,-8.617130279541016,0.3219184875488281,files/222284_2385996-hq.ogg,6288.615234375,5678.20166015625,0
68,51200,0.0005585253611207009,222285,222285_f0,0.0017465834319591522,-808.2266235351562,-79.63717651367188,9.724475860595703,14.4205322265625,11.29408073425293,-54.31501770019531,8.717510223388672,-12.003318786621094,1.014373779296875,-17.488847732543945,0.40840911865234375,-12.547494888305664,0.19071578979492188,files/222285_2385996-hq.ogg,6354.1416015625,5536.54638671875,0
69,65024,0.0004779482627008844,222286,222286_f0,0.0015375012253213117,-858.556884765625,-81.6578140258789,3.3810882568359375,12.645822525024414,10.75381088256836,-56.92192840576172,20.308103561401367,2.4705886840820312,8.717399597167969,-12.288543701171875,7.207296371459961,-7.125070571899414,2.1814117431640625,files/222286_2385996-hq.ogg,4793.669921875,5803.44873046875,0
70,56832,0.0004848159245542578,222288,222288_f0,0.0014970443538717322,-841.5965576171875,-83.67189025878906,18.643417358398438,16.799400329589844,14.597993850708008,-65.98953247070312,13.309112548828125,3.059511184692383,7.380216598510742,-16.617897033691406,7.153402328491211,-10.785663604736328,8.327901840209961,files/222288_2385996-hq.ogg,5903.693359375,5527.00146484375,0
71,46592,0.0004723844947395744,222289,222289_f0,0.0013513942504977132,-834.6179809570312,-86.1522216796875,13.309917449951172,17.65472412109375,13.95953369140625,-57.162261962890625,9.892719268798828,-12.364404678344727,1.2961101531982422,-13.546266555786133,7.631799697875977,-6.301973342895508,4.046331405639648,files/222289_2385996-hq.ogg,6520.20458984375,5646.1142578125,0
72,56320,0.00043520053679292853,222290,222290_f0,0.0012914248488166116,-849.85791015625,-72.59335327148438,13.761337280273438,14.902535438537598,14.14999771118164,-66.45893859863281,11.885457992553711,-6.49653434753418,7.851799011230469,-11.04307746887207,16.465391159057617,-2.3239307403564453,14.787832260131836,files/222290_2385996-hq.ogg,5527.4755859375,5562.390625,0
73,35328,0.0008221285930578259,222291,222291_f0,0.0025845193776531496,-756.3458251953125,-99.91033935546875,15.546911239624023,11.154304504394531,9.405794143676758,-54.44186782836914,5.477729797363281,-5.841449737548828,-0.5442276000976562,-20.62311363220215,4.281620025634766,-11.970075607299805,4.565025329589844,files/222291_2385996-hq.ogg,8332.025390625,5813.703125,0
74,39936,0.0006197938361229041,222293,222293_f0,0.0018453353490584935,-781.2430419921875,-81.69718170166016,7.498500823974609,11.037395477294922,10.008966445922852,-59.932979583740234,15.229475021362305,-5.976711273193359,-0.5486965179443359,-19.309585571289062,1.5562286376953125,-13.815767288208008,-0.37818145751953125,files/222293_2385996-hq.ogg,8270.61328125,5284.42919921875,0
75,36352,0.0007681573255800865,222294,222294_f0,0.002382774378212405,-755.603515625,-89.36122131347656,9.496051788330078,9.72909927368164,9.12213134765625,-49.83454513549805,10.280635833740234,-0.9174785614013672,4.261495590209961,-18.61733055114746,-0.718505859375,-17.2462158203125,0.7549552917480469,files/222294_2385996-hq.ogg,8373.9169921875,5569.0615234375,0
76,69120,0.00016463702475583112,222295,222295_f0,0.0003763675413749836,-900.227783203125,-44.18219757080078,17.36517333984375,14.918861389160156,12.646812438964844,-65.47261047363281,11.283073425292969,-7.058835983276367,5.686586380004883,-18.94038200378418,5.635068893432617,1.1443061828613281,19.256372451782227,files/222295_2385996-hq.ogg,8382.1201171875,4854.298828125,0
